country_iso3,country_name,year,pathway,vulnerability,resilience,risk,vulnerability_level,resilience_level,risk_level,n_indicators
LBN,Lebanon,2012,Conflict,0.4386,0.4907,0.474,moderate,moderate,moderate,7
LBN,Lebanon,2013,Conflict,0.3574,0.3793,0.489,low,low,moderate,7
LBN,Lebanon,2014,Conflict,0.4462,0.3487,0.5488,moderate,low,moderate,7
LBN,Lebanon,2015,Conflict,0.3508,0.3518,0.4995,low,low,moderate,7
LBN,Lebanon,2016,Conflict,0.3389,0.3647,0.4871,low,low,moderate,7
LBN,Lebanon,2017,Conflict,0.3469,0.3567,0.4951,low,low,moderate,7
LBN,Lebanon,2018,Conflict,0.4143,0.3717,0.5213,moderate,low,moderate,7
LBN,Lebanon,2019,Conflict,0.4227,0.3667,0.528,moderate,low,moderate,7
LBN,Lebanon,2020,Conflict,0.4233,0.3432,0.5401,moderate,low,moderate,7
LBN,Lebanon,2021,Conflict,0.4215,0.3198,0.5509,moderate,low,moderate,7
LBN,Lebanon,2022,Conflict,0.4228,0.3198,0.5515,moderate,low,moderate,7
LBN,Lebanon,2023,Conflict,0.4184,0.3296,0.5444,moderate,low,moderate,7
LBN,Lebanon,2024,Conflict,0.2593,0.3316,0.4638,low,low,moderate,7
LBN,Lebanon,2005,Development,0.3794,0.4299,0.4747,low,moderate,moderate,9
LBN,Lebanon,2006,Development,0.4091,0.4054,0.5018,moderate,moderate,moderate,9
LBN,Lebanon,2007,Development,0.4125,0.4598,0.4763,moderate,moderate,moderate,9
LBN,Lebanon,2008,Development,0.4096,0.4785,0.4655,moderate,moderate,moderate,9
LBN,Lebanon,2009,Development,0.381,0.4765,0.4523,low,moderate,moderate,9
LBN,Lebanon,2010,Development,0.364,0.4594,0.4523,low,moderate,moderate,9
LBN,Lebanon,2011,Development,0.3572,0.4148,0.4712,low,moderate,moderate,9
LBN,Lebanon,2012,Development,0.3561,0.4178,0.4691,low,moderate,moderate,9
LBN,Lebanon,2013,Development,0.3654,0.4106,0.4774,low,moderate,moderate,9
LBN,Lebanon,2014,Development,0.3714,0.391,0.4902,low,low,moderate,9
LBN,Lebanon,2015,Development,0.368,0.3586,0.5047,low,low,moderate,9
LBN,Lebanon,2016,Development,0.3751,0.3644,0.5054,low,low,moderate,9
LBN,Lebanon,2017,Development,0.3707,0.3752,0.4978,low,low,moderate,9
LBN,Lebanon,2018,Development,0.381,0.3576,0.5117,low,low,moderate,9
LBN,Lebanon,2019,Development,0.3923,0.3069,0.5427,low,low,moderate,9
LBN,Lebanon,2020,Development,0.4406,0.2263,0.6071,moderate,low,high,9
LBN,Lebanon,2021,Development,0.477,0.2188,0.6291,moderate,low,high,9
LBN,Lebanon,2022,Development,0.4825,0.2684,0.6071,moderate,low,high,9
LBN,Lebanon,2023,Development,0.5014,0.2635,0.619,moderate,low,high,9
LBN,Lebanon,2024,Development,0.505,0.2474,0.6288,moderate,low,high,9
LBN,Lebanon,2005,Overall,0.2591,0.54,0.3596,low,moderate,low,18
LBN,Lebanon,2006,Overall,0.2873,0.5097,0.3888,low,moderate,low,18
LBN,Lebanon,2007,Overall,0.2989,0.5235,0.3877,low,moderate,low,18
LBN,Lebanon,2008,Overall,0.2878,0.522,0.3829,low,moderate,low,18
LBN,Lebanon,2009,Overall,0.2694,0.5124,0.3785,low,moderate,low,18
LBN,Lebanon,2010,Overall,0.2659,0.5015,0.3822,low,moderate,low,18
LBN,Lebanon,2011,Overall,0.2915,0.478,0.4068,low,moderate,moderate,18
LBN,Lebanon,2012,Overall,0.2935,0.4634,0.415,low,moderate,moderate,18
LBN,Lebanon,2013,Overall,0.271,0.4162,0.4274,low,moderate,moderate,18
LBN,Lebanon,2014,Overall,0.3032,0.3917,0.4558,low,low,moderate,18
LBN,Lebanon,2015,Overall,0.2645,0.3742,0.4452,low,low,moderate,18
LBN,Lebanon,2016,Overall,0.2585,0.3804,0.4391,low,low,moderate,18
LBN,Lebanon,2017,Overall,0.2602,0.3813,0.4394,low,low,moderate,18
LBN,Lebanon,2018,Overall,0.2896,0.3804,0.4546,low,low,moderate,18
LBN,Lebanon,2019,Overall,0.2956,0.3619,0.4669,low,low,moderate,18
LBN,Lebanon,2020,Overall,0.3112,0.3272,0.492,low,low,moderate,18
LBN,Lebanon,2021,Overall,0.3097,0.3169,0.4964,low,low,moderate,18
LBN,Lebanon,2022,Overall,0.3103,0.3334,0.4885,low,low,moderate,18
LBN,Lebanon,2023,Overall,0.3134,0.335,0.4892,low,low,moderate,18
LBN,Lebanon,2024,Overall,0.2622,0.3304,0.4659,low,low,moderate,18
LBY,Libya,2005,Climate,0.0565,0.0,0.5283,very low,very low,moderate,2
LBY,Libya,2006,Climate,0.0333,0.0,0.5166,very low,very low,moderate,2
LBY,Libya,2007,Climate,0.0338,0.0,0.5169,very low,very low,moderate,2
LBY,Libya,2008,Climate,0.0302,0.0,0.5151,very low,very low,moderate,2
LBY,Libya,2009,Climate,0.0483,0.0,0.5241,very low,very low,moderate,2
LBY,Libya,2010,Climate,0.0399,0.0,0.5199,very low,very low,moderate,2
LBY,Libya,2011,Climate,0.0693,0.0,0.5347,very low,very low,moderate,2
LBY,Libya,2012,Climate,0.0403,0.0,0.5201,very low,very low,moderate,2
LBY,Libya,2013,Climate,0.0543,0.0,0.5271,very low,very low,moderate,2
LBY,Libya,2014,Climate,0.08,0.0,0.54,very low,very low,moderate,2
LBY,Libya,2015,Climate,0.1004,0.0,0.5502,very low,very low,moderate,2
LBY,Libya,2016,Climate,0.1057,0.0,0.5528,very low,very low,moderate,2
LBY,Libya,2017,Climate,0.0884,0.0,0.5442,very low,very low,moderate,2
LBY,Libya,2018,Climate,0.0834,0.0,0.5417,very low,very low,moderate,2
LBY,Libya,2019,Climate,0.0456,0.0,0.5228,very low,very low,moderate,2
LBY,Libya,2020,Climate,0.099,0.0,0.5495,very low,very low,moderate,2
LBY,Libya,2021,Climate,0.0429,0.0,0.5215,very low,very low,moderate,2
LBY,Libya,2022,Climate,0.0372,0.0,0.5186,very low,very low,moderate,2
LBY,Libya,2023,Climate,0.0392,0.0,0.5196,very low,very low,moderate,2
LBY,Libya,2024,Climate,0.0537,0.0,0.5269,very low,very low,moderate,2
LBY,Libya,2005,Conflict,0.4008,0.3845,0.5082,moderate,low,moderate,7
LBY,Libya,2006,Conflict,0.4036,0.381,0.5113,moderate,low,moderate,7
LBY,Libya,2007,Conflict,0.4667,0.3749,0.5459,moderate,low,moderate,7
LBY,Libya,2008,Conflict,0.4656,0.3806,0.5425,moderate,low,moderate,7
LBY,Libya,2009,Conflict,0.3818,0.3781,0.5019,low,low,moderate,7
LBY,Libya,2010,Conflict,0.4486,0.3751,0.5367,moderate,low,moderate,7
LBY,Libya,2011,Conflict,0.7756,0.3773,0.6991,high,low,high,7
LBY,Libya,2012,Conflict,0.4383,0.3849,0.5267,moderate,low,moderate,7
LBY,Libya,2013,Conflict,0.5468,0.4502,0.5483,moderate,moderate,moderate,7
LBY,Libya,2014,Conflict,0.6794,0.52,0.5797,high,moderate,moderate,7
LBY,Libya,2015,Conflict,0.6753,0.5093,0.583,high,moderate,moderate,7
LBY,Libya,2016,Conflict,0.8192,0.5408,0.6392,very high,moderate,high,7
LBY,Libya,2017,Conflict,0.6929,0.5385,0.5772,high,moderate,moderate,7
LBY,Libya,2018,Conflict,0.6565,0.5421,0.5572,high,moderate,moderate,7
LBY,Libya,2019,Conflict,0.7237,0.5244,0.5996,high,moderate,moderate,7
LBY,Libya,2020,Conflict,0.7114,0.3784,0.6665,high,low,high,6
LBY,Libya,2021,Conflict,0.6471,0.3841,0.6315,high,low,high,6
LBY,Libya,2022,Conflict,0.6336,0.3531,0.6403,high,low,high,7
LBY,Libya,2023,Conflict,0.5528,0.3711,0.5909,moderate,low,moderate,7
LBY,Libya,2024,Conflict,0.2931,0.3605,0.4663,low,low,moderate,7
LBY,Libya,2005,Development,0.3595,0.4012,0.4791,low,moderate,moderate,8
LBY,Libya,2006,Development,0.3595,0.3648,0.4974,low,low,moderate,8
LBY,Libya,2007,Development,0.3561,0.3711,0.4925,low,low,moderate,8
LBY,Libya,2008,Development,0.3543,0.3032,0.5256,low,low,moderate,8
LBY,Libya,2009,Development,0.3611,0.2236,0.5687,low,low,moderate,8
LBY,Libya,2010,Development,0.3621,0.3447,0.5087,low,low,moderate,8
LBY,Libya,2011,Development,0.3688,0.148,0.6104,low,very low,high,8
LBY,Libya,2012,Development,0.3525,0.4303,0.4611,low,moderate,moderate,7
LBY,Libya,2013,Development,0.366,0.1376,0.6142,low,very low,high,7
LBY,Libya,2014,Development,0.3786,0.1106,0.634,low,very low,high,7
LBY,Libya,2015,Development,0.3884,0.2057,0.5914,low,low,moderate,7
LBY,Libya,2016,Development,0.3877,0.2036,0.5921,low,low,moderate,7
LBY,Libya,2017,Development,0.3866,0.3615,0.5125,low,low,moderate,7
LBY,Libya,2018,Development,0.3781,0.3428,0.5177,low,low,moderate,7
LBY,Libya,2019,Development,0.3814,0.1104,0.6355,low,very low,high,7
LBY,Libya,2020,Development,0.3835,0.1015,0.641,low,very low,high,7
LBY,Libya,2021,Development,0.3874,0.3546,0.5164,low,low,moderate,7
LBY,Libya,2022,Development,0.3816,0.1103,0.6357,low,very low,high,7
LBY,Libya,2023,Development,0.3898,0.3466,0.5216,low,low,moderate,7
LBY,Libya,2024,Development,0.381,0.2436,0.5687,low,low,moderate,7
LBY,Libya,2005,Overall,0.2723,0.2619,0.5052,low,low,moderate,17
LBY,Libya,2006,Overall,0.2655,0.2486,0.5084,low,low,moderate,17
LBY,Libya,2007,Overall,0.2855,0.2487,0.5184,low,low,moderate,17
LBY,Libya,2008,Overall,0.2834,0.2279,0.5277,low,low,moderate,17
LBY,Libya,2009,Overall,0.2637,0.2006,0.5316,low,low,moderate,17
LBY,Libya,2010,Overall,0.2835,0.24,0.5218,low,low,moderate,17
LBY,Libya,2011,Overall,0.4046,0.1751,0.6147,moderate,very low,high,17
LBY,Libya,2012,Overall,0.277,0.2717,0.5027,low,low,moderate,16
LBY,Libya,2013,Overall,0.3224,0.1959,0.5632,low,very low,moderate,16
LBY,Libya,2014,Overall,0.3794,0.2102,0.5846,low,low,moderate,16
LBY,Libya,2015,Overall,0.388,0.2383,0.5749,low,low,moderate,16
LBY,Libya,2016,Overall,0.4375,0.2481,0.5947,moderate,low,moderate,16
LBY,Libya,2017,Overall,0.3893,0.3,0.5447,low,low,moderate,16
LBY,Libya,2018,Overall,0.3727,0.2949,0.5389,low,low,moderate,16
LBY,Libya,2019,Overall,0.3835,0.2116,0.586,low,low,moderate,16
LBY,Libya,2020,Overall,0.398,0.16,0.619,low,very low,high,15
LBY,Libya,2021,Overall,0.3592,0.2462,0.5565,low,low,moderate,15
LBY,Libya,2022,Overall,0.3508,0.1544,0.5982,low,very low,moderate,16
LBY,Libya,2023,Overall,0.3273,0.2392,0.544,low,low,moderate,16
LBY,Libya,2024,Overall,0.2426,0.2014,0.5206,low,low,moderate,16
MRT,Mauritania,2005,Climate,0.4672,0.8675,0.2998,moderate,very high,low,2
MRT,Mauritania,2006,Climate,0.3862,0.8675,0.2593,low,very high,low,2
MRT,Mauritania,2007,Climate,0.4289,0.8675,0.2807,moderate,very high,low,2
MRT,Mauritania,2008,Climate,0.4319,0.8675,0.2822,moderate,very high,low,2
MRT,Mauritania,2009,Climate,0.4463,0.8675,0.2894,moderate,very high,low,2
MRT,Mauritania,2010,Climate,0.3891,0.8675,0.2608,low,very high,low,2
MRT,Mauritania,2011,Climate,0.3373,0.8675,0.2349,low,very high,low,2
MRT,Mauritania,2012,Climate,0.374,0.8675,0.2532,low,very high,low,2
MRT,Mauritania,2013,Climate,0.3786,0.8675,0.2555,low,very high,low,2
MRT,Mauritania,2014,Climate,0.4378,0.8675,0.2851,moderate,very high,low,2
MRT,Mauritania,2015,Climate,0.4803,0.8675,0.3064,moderate,very high,low,2
MRT,Mauritania,2016,Climate,0.5062,0.8675,0.3193,moderate,very high,low,2
MRT,Mauritania,2017,Climate,0.5291,0.8675,0.3308,moderate,very high,low,2
MRT,Mauritania,2018,Climate,0.5511,0.8675,0.3418,moderate,very high,low,2
MRT,Mauritania,2019,Climate,0.4646,0.8675,0.2985,moderate,very high,low,2
MRT,Mauritania,2020,Climate,0.4457,0.8675,0.2891,moderate,very high,low,2
MRT,Mauritania,2021,Climate,0.4456,0.8675,0.2891,moderate,very high,low,2
MRT,Mauritania,2022,Climate,0.4943,0.8675,0.3134,moderate,very high,low,2
MRT,Mauritania,2023,Climate,0.4459,0.8675,0.2892,moderate,very high,low,2
MRT,Mauritania,2024,Climate,0.4499,0.8675,0.2912,moderate,very high,low,2
MRT,Mauritania,2005,Conflict,0.2787,0.4235,0.4276,low,moderate,moderate,7
MRT,Mauritania,2006,Conflict,0.2413,0.427,0.4072,low,moderate,moderate,7
MRT,Mauritania,2007,Conflict,0.3439,0.4298,0.4571,low,moderate,moderate,7
MRT,Mauritania,2008,Conflict,0.3789,0.4151,0.4819,low,moderate,moderate,7
MRT,Mauritania,2009,Conflict,0.3708,0.4122,0.4793,low,moderate,moderate,7
MRT,Mauritania,2010,Conflict,0.3101,0.4223,0.4439,low,moderate,moderate,7
MRT,Mauritania,2011,Conflict,0.4002,0.4226,0.4888,moderate,moderate,moderate,7
MRT,Mauritania,2012,Conflict,0.4066,0.3832,0.5117,moderate,low,moderate,7
MRT,Mauritania,2013,Conflict,0.4093,0.3749,0.5172,moderate,low,moderate,7
MRT,Mauritania,2014,Conflict,0.3841,0.3833,0.5004,low,low,moderate,7
MRT,Mauritania,2015,Conflict,0.3851,0.3817,0.5017,low,low,moderate,7
MRT,Mauritania,2016,Conflict,0.3938,0.3816,0.5061,low,low,moderate,7
MRT,Mauritania,2017,Conflict,0.3843,0.3782,0.503,low,low,moderate,7
MRT,Mauritania,2018,Conflict,0.3832,0.3778,0.5027,low,low,moderate,7
MRT,Mauritania,2019,Conflict,0.293,0.378,0.4575,low,low,moderate,7
MRT,Mauritania,2020,Conflict,0.3751,0.3864,0.4944,low,low,moderate,7
MRT,Mauritania,2021,Conflict,0.2848,0.379,0.4529,low,low,moderate,7
MRT,Mauritania,2022,Conflict,0.27,0.3769,0.4465,low,low,moderate,7
MRT,Mauritania,2023,Conflict,0.2836,0.3812,0.4512,low,low,moderate,7
MRT,Mauritania,2024,Conflict,0.204,0.3688,0.4176,low,low,moderate,7
MRT,Mauritania,2005,Development,0.3216,0.4047,0.4585,low,moderate,moderate,7
MRT,Mauritania,2006,Development,0.312,0.4281,0.4419,low,moderate,moderate,7
MRT,Mauritania,2007,Development,0.3156,0.2931,0.5112,low,low,moderate,7
MRT,Mauritania,2008,Development,0.3353,0.2663,0.5345,low,low,moderate,7
MRT,Mauritania,2009,Development,0.3274,0.2854,0.521,low,low,moderate,7
MRT,Mauritania,2010,Development,0.3107,0.3211,0.4948,low,low,moderate,7
MRT,Mauritania,2011,Development,0.3048,0.3357,0.4845,low,low,moderate,7
MRT,Mauritania,2012,Development,0.3182,0.3357,0.4913,low,low,moderate,7
MRT,Mauritania,2013,Development,0.3139,0.3239,0.495,low,low,moderate,7
MRT,Mauritania,2014,Development,0.3216,0.3329,0.4943,low,low,moderate,7
MRT,Mauritania,2015,Development,0.329,0.3479,0.4906,low,low,moderate,7
MRT,Mauritania,2016,Development,0.3188,0.3023,0.5082,low,low,moderate,7
MRT,Mauritania,2017,Development,0.3158,0.3759,0.4699,low,low,moderate,8
MRT,Mauritania,2018,Development,0.3189,0.3557,0.4816,low,low,moderate,8
MRT,Mauritania,2019,Development,0.3223,0.3396,0.4913,low,low,moderate,8
MRT,Mauritania,2020,Development,0.3243,0.3035,0.5104,low,low,moderate,8
MRT,Mauritania,2021,Development,0.3147,0.3009,0.5069,low,low,moderate,8
MRT,Mauritania,2022,Development,0.3104,0.3791,0.4657,low,low,moderate,8
